"date","FCmean","FCH4mean","LEmean"
20130818,NA,272.3306,NA
20130819,NA,42.6912962962963,NA
20130820,NA,NA,NA
20130821,NA,242.366648648649,NA
20130822,NA,205.076829268293,NA
20130823,NA,200.489081081081,NA
20130824,NA,217.21990625,NA
20130825,NA,185.245451612903,NA
20130826,NA,197.475538461538,NA
20130827,NA,203.053380952381,NA
20130828,NA,171.093416666667,NA
20130829,NA,114.868514285714,NA
20130830,NA,136.611771428571,NA
20130831,NA,210.6962,NA
20130901,NA,165.004888888889,NA
20130902,NA,161.245775,NA
20130903,NA,202.031344827586,NA
20130904,NA,231.339935483871,NA
20130905,NA,263.999894736842,NA
20130906,NA,188.168648648649,NA
20130907,NA,97.0451470588235,NA
20130908,NA,109.598882352941,NA
20130909,NA,224.885609756098,NA
20130910,NA,209.637275,NA
20130911,NA,174.95175,NA
20130912,NA,200.498414634146,NA
20130913,NA,73.089,NA
20130914,NA,129.785766666667,NA
20130915,NA,163.962586956522,NA
20130916,NA,295.931111111111,NA
20130917,NA,274.318447368421,NA
20130918,NA,194.868043478261,NA
20130919,NA,237.222785714286,NA
20130920,NA,198.013173913043,NA
20130921,NA,NA,NA
20130922,NA,296.847068181818,26.9037954545455
20130923,NA,233.037111111111,NA
20130924,NA,222.5162,NA
20130925,NA,252.514658536585,NA
20130926,NA,202.923,NA
20130927,NA,184.623459459459,NA
20130928,NA,173.780608695652,76.0754418604651
20130929,NA,267.19580952381,NA
20130930,NA,184.383324324324,NA
20131001,NA,190.635947368421,NA
20131002,NA,NA,NA
20131003,NA,271.512,NA
20131004,NA,217.144825,NA
20131005,NA,221.680114285714,NA
20131006,NA,176.1064375,NA
20131007,NA,191.698956521739,53.3325777777778
20131008,NA,99.81775,NA
20131009,NA,70.622625,NA
20131010,NA,35.2010303030303,NA
20131011,NA,114.173147058824,NA
20131012,NA,115.565534883721,NA
20131013,NA,214.400266666667,NA
20131014,NA,200.765441860465,NA
20131015,NA,112.16958974359,NA
20131016,NA,148.032945945946,NA
20131017,NA,121.597904761905,NA
20131018,NA,129.28275,17.6283863636364
20131019,NA,61.9338,NA
20131020,NA,110.26725,NA
20131021,NA,111.03224137931,NA
20131022,NA,66.4956571428571,NA
20131023,NA,85.5795789473684,NA
20131024,NA,66.4283235294118,NA
20131025,NA,72.889,NA
20131026,NA,93.9812727272727,NA
20131027,NA,62.6170526315789,NA
20131028,NA,33.903975,NA
20131029,NA,77.010756097561,NA
20131030,NA,86.9715,NA
20131031,NA,68.1418611111111,NA
20131101,NA,89.8956176470588,NA
20131102,NA,106.242333333333,NA
20131103,NA,100.0005,NA
20131104,NA,135.712658536585,NA
20131105,NA,82.4018444444444,NA
20131106,NA,85.4150384615385,NA
20131107,NA,125.128054054054,NA
20131108,NA,82.8343333333333,36.4592727272727
20131109,NA,176.166117647059,NA
20131110,NA,151.471035714286,NA
20131111,NA,118.399676470588,NA
20131112,NA,65.3789743589744,NA
20131113,NA,83.2425641025641,NA
20131114,NA,68.9946,NA
20131115,NA,NA,NA
20131116,NA,NA,NA
20131117,NA,NA,NA
20131118,NA,NA,NA
20131119,NA,NA,NA
20131120,NA,NA,NA
20131121,NA,NA,NA
20131122,NA,NA,NA
20131123,NA,NA,NA
20131124,NA,NA,NA
20131125,NA,NA,NA
20131126,NA,NA,NA
20131127,NA,NA,NA
20131128,NA,NA,NA
20131129,NA,NA,NA
20131130,NA,NA,NA
20131201,NA,NA,NA
20131202,NA,NA,NA
20131203,NA,NA,NA
20131204,NA,NA,NA
20131205,NA,NA,NA
20131206,NA,NA,NA
20131207,NA,NA,NA
20131208,NA,NA,NA
20131209,NA,NA,NA
20131210,NA,NA,NA
20131211,NA,NA,NA
20131212,NA,NA,NA
20131213,NA,NA,NA
20131214,NA,NA,NA
20131215,NA,NA,NA
20131216,NA,NA,NA
20131217,NA,NA,NA
20131218,NA,NA,NA
20131219,NA,NA,NA
20131220,NA,NA,NA
20131221,NA,NA,NA
20131222,NA,NA,NA
20131223,NA,NA,NA
20131224,NA,NA,NA
20131225,NA,NA,NA
20131226,NA,NA,NA
20131227,NA,NA,NA
20131228,NA,NA,NA
20131229,NA,NA,NA
20131230,NA,NA,NA
20131231,NA,NA,NA
20140101,NA,NA,NA
20140102,NA,NA,NA
20140103,NA,NA,NA
20140104,NA,NA,NA
20140105,NA,NA,NA
20140106,NA,NA,NA
20140107,NA,NA,NA
20140108,NA,NA,NA
20140109,NA,NA,NA
20140110,NA,NA,NA
20140111,NA,NA,NA
20140112,NA,NA,NA
20140113,NA,NA,NA
20140114,NA,NA,NA
20140115,NA,NA,NA
20140116,NA,NA,NA
20140117,NA,NA,NA
20140118,NA,NA,NA
20140119,NA,NA,NA
20140120,NA,NA,NA
20140121,NA,NA,NA
20140122,NA,NA,NA
20140123,NA,NA,NA
20140124,NA,NA,NA
20140125,NA,NA,NA
20140126,NA,NA,NA
20140127,NA,NA,NA
20140128,NA,NA,NA
20140129,NA,NA,NA
20140130,NA,NA,NA
20140131,NA,NA,NA
20140201,NA,NA,NA
20140202,NA,NA,NA
20140203,NA,NA,NA
20140204,NA,NA,NA
20140205,NA,NA,NA
20140206,NA,NA,NA
20140207,NA,NA,NA
20140208,NA,NA,NA
20140209,NA,NA,NA
20140210,NA,NA,NA
20140211,NA,NA,NA
20140212,NA,NA,NA
20140213,NA,NA,NA
20140214,NA,NA,NA
20140215,NA,NA,NA
20140216,NA,NA,NA
20140217,NA,NA,NA
20140218,NA,NA,NA
20140219,NA,NA,NA
20140220,NA,NA,NA
20140221,NA,NA,NA
20140222,NA,NA,NA
20140223,NA,NA,NA
20140224,NA,NA,NA
20140225,NA,NA,NA
20140226,NA,NA,NA
20140227,NA,NA,NA
20140228,NA,NA,NA
20140301,NA,NA,NA
20140302,NA,NA,NA
20140303,NA,NA,NA
20140304,NA,NA,NA
20140305,NA,NA,NA
20140306,NA,NA,NA
20140307,NA,NA,NA
20140308,NA,NA,NA
20140309,NA,NA,NA
20140310,NA,NA,NA
20140311,NA,NA,NA
20140312,NA,NA,NA
20140313,NA,NA,NA
20140314,NA,NA,NA
20140315,NA,NA,NA
20140316,NA,NA,NA
20140317,NA,NA,NA
20140318,NA,NA,NA
20140319,NA,NA,NA
20140320,NA,NA,NA
20140321,NA,NA,NA
20140322,NA,NA,NA
20140323,NA,NA,NA
20140324,NA,NA,NA
20140325,NA,NA,NA
20140326,NA,NA,NA
20140327,NA,NA,NA
20140328,NA,NA,NA
20140329,NA,NA,NA
20140330,NA,NA,NA
20140331,NA,NA,NA
20140401,NA,NA,NA
20140402,NA,NA,NA
20140403,NA,NA,NA
20140404,NA,NA,NA
20140405,NA,NA,NA
20140406,NA,NA,NA
20140407,NA,NA,NA
20140408,NA,NA,NA
20140409,NA,NA,NA
20140410,NA,NA,NA
20140411,NA,NA,NA
20140412,NA,NA,NA
20140413,NA,NA,NA
20140414,NA,NA,NA
20140415,NA,NA,NA
20140416,NA,NA,NA
20140417,NA,NA,NA
20140418,NA,NA,NA
20140419,NA,NA,NA
20140420,NA,NA,NA
20140421,NA,NA,NA
20140422,NA,NA,NA
20140423,NA,NA,NA
20140424,NA,NA,NA
20140425,NA,NA,NA
20140426,NA,NA,NA
20140427,NA,NA,NA
20140428,NA,NA,NA
20140429,NA,NA,NA
20140430,NA,NA,NA
20140501,NA,NA,NA
20140502,NA,NA,NA
20140503,NA,NA,NA
20140504,NA,NA,NA
20140505,NA,NA,NA
20140506,NA,NA,NA
20140507,NA,NA,NA
20140508,NA,NA,NA
20140509,NA,NA,NA
20140510,NA,NA,NA
20140511,NA,NA,NA
20140512,NA,NA,NA
20140513,NA,NA,NA
20140514,NA,NA,NA
20140515,NA,NA,NA
20140516,NA,NA,NA
20140517,NA,NA,NA
20140518,NA,NA,NA
20140519,NA,NA,NA
20140520,NA,NA,NA
20140521,NA,NA,NA
20140522,NA,NA,NA
20140523,NA,NA,NA
20140524,NA,NA,NA
20140525,NA,NA,NA
20140526,NA,NA,NA
20140527,NA,NA,NA
20140528,NA,NA,NA
20140529,NA,NA,NA
20140530,NA,NA,NA
20140531,NA,NA,NA
20140601,NA,NA,NA
20140602,NA,NA,NA
20140603,NA,NA,NA
20140604,NA,NA,NA
20140605,NA,NA,NA
20140606,NA,NA,NA
20140607,NA,NA,NA
20140608,NA,NA,NA
20140609,NA,NA,NA
20140610,NA,NA,NA
20140611,NA,NA,NA
20140612,NA,NA,NA
20140613,NA,NA,NA
20140614,NA,NA,NA
20140615,NA,NA,NA
20140616,NA,NA,NA
20140617,NA,NA,NA
20140618,NA,NA,NA
20140619,NA,NA,NA
20140620,NA,NA,NA
20140621,NA,NA,NA
20140622,NA,NA,NA
20140623,NA,NA,NA
20140624,NA,NA,NA
20140625,NA,NA,NA
20140626,NA,NA,NA
20140627,NA,NA,NA
20140628,NA,NA,NA
20140629,NA,NA,NA
20140630,NA,NA,NA
20140701,NA,NA,NA
20140702,NA,NA,NA
20140703,NA,NA,NA
20140704,NA,NA,NA
20140705,NA,NA,NA
20140706,NA,NA,NA
20140707,NA,NA,NA
20140708,NA,NA,NA
20140709,NA,NA,NA
20140710,NA,NA,NA
20140711,NA,NA,NA
20140712,NA,NA,NA
20140713,NA,NA,NA
20140714,NA,NA,NA
20140715,NA,NA,NA
20140716,NA,NA,NA
20140717,NA,NA,NA
20140718,NA,NA,NA
20140719,NA,NA,NA
20140720,NA,NA,NA
20140721,NA,NA,NA
20140722,NA,NA,NA
20140723,NA,NA,NA
20140724,NA,NA,NA
20140725,NA,NA,NA
20140726,NA,NA,NA
20140727,NA,NA,NA
20140728,NA,NA,NA
20140729,NA,NA,NA
20140730,NA,NA,NA
20140731,NA,NA,NA
20140801,NA,NA,NA
20140802,NA,NA,NA
20140803,NA,NA,NA
20140804,NA,NA,NA
20140805,NA,NA,NA
20140806,NA,NA,NA
20140807,NA,NA,NA
20140808,NA,NA,NA
20140809,NA,NA,NA
20140810,NA,NA,NA
20140811,NA,NA,NA
20140812,NA,NA,NA
20140813,NA,NA,NA
20140814,NA,NA,NA
20140815,NA,NA,NA
20140816,NA,NA,NA
20140817,NA,NA,NA
20140818,NA,NA,NA
20140819,NA,NA,NA
20140820,NA,NA,NA
20140821,NA,NA,NA
20140822,NA,NA,NA
20140823,NA,NA,NA
20140824,NA,NA,NA
20140825,NA,NA,NA
20140826,NA,NA,NA
20140827,NA,NA,NA
20140828,NA,NA,NA
20140829,NA,NA,NA
20140830,NA,NA,NA
20140831,NA,NA,NA
20140901,NA,NA,NA
20140902,NA,NA,NA
20140903,NA,NA,NA
20140904,NA,NA,NA
20140905,NA,NA,NA
20140906,NA,NA,NA
20140907,NA,NA,NA
20140908,NA,NA,NA
20140909,NA,NA,NA
20140910,NA,NA,NA
20140911,NA,NA,NA
20140912,NA,NA,NA
20140913,NA,NA,NA
20140914,NA,NA,NA
20140915,NA,NA,NA
20140916,NA,NA,NA
20140917,NA,NA,NA
20140918,NA,NA,NA
20140919,NA,NA,NA
20140920,NA,NA,NA
20140921,NA,NA,NA
20140922,NA,NA,NA
20140923,NA,NA,NA
20140924,NA,NA,NA
20140925,NA,NA,NA
20140926,NA,NA,NA
20140927,NA,NA,NA
20140928,NA,NA,NA
20140929,NA,NA,NA
20140930,NA,NA,NA
20141001,NA,NA,NA
20141002,NA,NA,NA
20141003,NA,NA,NA
20141004,NA,NA,NA
20141005,NA,NA,NA
20141006,NA,NA,NA
20141007,NA,NA,NA
20141008,NA,NA,NA
20141009,NA,NA,NA
20141010,NA,NA,NA
20141011,NA,NA,NA
20141012,NA,NA,NA
20141013,NA,NA,NA
20141014,NA,NA,NA
20141015,NA,NA,NA
20141016,NA,NA,NA
20141017,NA,NA,NA
20141018,NA,NA,NA
20141019,NA,NA,NA
20141020,NA,NA,NA
20141021,NA,NA,NA
20141022,NA,NA,NA
20141023,NA,NA,NA
20141024,NA,NA,NA
20141025,NA,NA,NA
20141026,NA,NA,NA
20141027,NA,NA,NA
20141028,NA,NA,NA
20141029,NA,NA,NA
20141030,NA,NA,NA
20141031,NA,NA,NA
20141101,NA,NA,NA
20141102,NA,NA,NA
20141103,NA,NA,NA
20141104,NA,NA,NA
20141105,NA,NA,NA
20141106,NA,NA,NA
20141107,NA,NA,NA
20141108,NA,NA,NA
20141109,NA,NA,NA
20141110,NA,NA,NA
20141111,NA,NA,NA
20141112,NA,NA,NA
20141113,NA,NA,NA
20141114,NA,NA,NA
20141115,NA,NA,NA
20141116,NA,NA,NA
20141117,NA,NA,NA
20141118,NA,NA,NA
20141119,NA,NA,NA
20141120,NA,NA,NA
20141121,NA,NA,NA
20141122,NA,NA,NA
20141123,NA,NA,NA
20141124,NA,NA,NA
20141125,NA,NA,NA
20141126,NA,NA,NA
20141127,NA,NA,NA
20141128,NA,NA,NA
20141129,NA,NA,NA
20141130,NA,NA,NA
20141201,NA,NA,NA
20141202,NA,NA,NA
20141203,NA,NA,NA
20141204,NA,NA,NA
20141205,NA,NA,NA
20141206,NA,NA,NA
20141207,NA,NA,NA
20141208,NA,NA,NA
20141209,NA,NA,NA
20141210,NA,NA,NA
20141211,NA,NA,NA
20141212,NA,NA,NA
20141213,NA,NA,NA
20141214,NA,NA,NA
20141215,NA,NA,NA
20141216,NA,NA,NA
20141217,NA,NA,NA
20141218,NA,NA,NA
20141219,NA,NA,NA
20141220,NA,NA,NA
20141221,NA,NA,NA
20141222,NA,NA,NA
20141223,NA,NA,NA
20141224,NA,NA,NA
20141225,NA,NA,NA
20141226,NA,NA,NA
20141227,NA,NA,NA
20141228,NA,NA,NA
20141229,NA,NA,NA
20141230,NA,NA,NA
20141231,NA,NA,NA
20150101,NA,NA,NA
20150102,NA,NA,NA
20150103,NA,NA,NA
20150104,NA,NA,NA
20150105,NA,NA,NA
20150106,NA,NA,NA
20150107,NA,NA,NA
20150108,NA,NA,NA
20150109,NA,NA,NA
20150110,NA,NA,NA
20150111,NA,NA,NA
20150112,NA,NA,NA
20150113,NA,NA,NA
20150114,NA,NA,NA
20150115,NA,NA,NA
20150116,NA,NA,NA
20150117,NA,NA,NA
20150118,NA,NA,NA
20150119,NA,NA,NA
20150120,NA,NA,NA
20150121,NA,NA,NA
20150122,NA,NA,NA
20150123,NA,NA,NA
20150124,NA,NA,NA
20150125,NA,NA,NA
20150126,NA,NA,NA
20150127,NA,NA,NA
20150128,NA,NA,NA
20150129,NA,NA,NA
20150130,NA,NA,NA
20150131,NA,NA,NA
20150201,NA,NA,NA
20150202,NA,NA,NA
20150203,NA,NA,NA
20150204,NA,NA,NA
20150205,NA,NA,NA
20150206,NA,NA,NA
20150207,NA,NA,NA
20150208,NA,NA,NA
20150209,NA,NA,NA
20150210,NA,NA,NA
20150211,NA,NA,NA
20150212,NA,NA,NA
20150213,NA,NA,NA
20150214,NA,NA,NA
20150215,NA,NA,NA
20150216,NA,NA,NA
20150217,NA,NA,NA
20150218,NA,NA,NA
20150219,NA,NA,NA
20150220,NA,NA,NA
20150221,NA,NA,NA
20150222,NA,NA,NA
20150223,NA,NA,NA
20150224,NA,NA,NA
20150225,NA,NA,NA
20150226,NA,NA,NA
20150227,NA,NA,NA
20150228,NA,NA,NA
20150301,NA,NA,NA
20150302,NA,NA,NA
20150303,NA,NA,NA
20150304,NA,NA,NA
20150305,NA,NA,NA
20150306,NA,NA,NA
20150307,NA,NA,NA
20150308,NA,NA,NA
20150309,NA,NA,NA
20150310,NA,NA,NA
20150311,NA,NA,NA
20150312,NA,NA,NA
20150313,NA,NA,NA
20150314,NA,NA,NA
20150315,NA,NA,NA
20150316,NA,NA,NA
20150317,NA,NA,NA
20150318,NA,NA,NA
20150319,NA,NA,NA
20150320,NA,NA,NA
20150321,NA,NA,NA
20150322,NA,NA,NA
20150323,NA,NA,NA
20150324,NA,NA,NA
20150325,NA,NA,NA
20150326,NA,NA,NA
20150327,NA,NA,NA
20150328,NA,NA,NA
20150329,NA,NA,NA
20150330,NA,NA,NA
20150331,NA,NA,NA
20150401,NA,NA,NA
20150402,NA,NA,NA
20150403,NA,NA,NA
20150404,NA,NA,NA
20150405,NA,NA,NA
20150406,NA,NA,NA
20150407,NA,NA,NA
20150408,NA,NA,NA
20150409,NA,NA,NA
20150410,NA,NA,NA
20150411,NA,NA,NA
20150412,NA,NA,NA
20150413,NA,NA,NA
20150414,NA,NA,NA
20150415,NA,NA,NA
20150416,NA,NA,NA
20150417,NA,NA,NA
20150418,NA,NA,NA
20150419,NA,NA,NA
20150420,NA,NA,NA
20150421,NA,NA,NA
20150422,NA,NA,NA
20150423,NA,NA,NA
20150424,NA,NA,NA
20150425,NA,NA,NA
20150426,NA,NA,NA
20150427,NA,NA,NA
20150428,NA,NA,NA
20150429,NA,NA,NA
20150430,NA,NA,NA
20150501,NA,NA,NA
20150502,NA,NA,NA
20150503,NA,NA,NA
20150504,NA,NA,NA
20150505,NA,NA,NA
20150506,NA,NA,NA
20150507,NA,NA,NA
20150508,NA,NA,NA
20150509,NA,NA,NA
20150510,NA,NA,NA
20150511,NA,NA,NA
20150512,NA,NA,NA
20150513,NA,NA,NA
20150514,NA,NA,NA
20150515,NA,NA,NA
20150516,NA,NA,NA
20150517,NA,NA,NA
20150518,NA,NA,NA
20150519,NA,NA,NA
20150520,NA,NA,NA
20150521,NA,NA,NA
20150522,NA,NA,NA
20150523,NA,NA,NA
20150524,NA,NA,NA
20150525,NA,NA,NA
20150526,NA,NA,NA
20150527,NA,NA,NA
20150528,NA,NA,NA
20150529,NA,NA,NA
20150530,NA,NA,NA
20150531,NA,NA,NA
20150601,NA,NA,NA
20150602,NA,NA,NA
20150603,NA,NA,NA
20150604,NA,NA,NA
20150605,NA,NA,NA
20150606,NA,NA,NA
20150607,NA,NA,NA
20150608,NA,NA,NA
20150609,NA,NA,NA
20150610,NA,NA,NA
20150611,NA,NA,NA
20150612,NA,NA,NA
20150613,NA,NA,NA
20150614,NA,NA,NA
20150615,NA,NA,NA
20150616,NA,NA,NA
20150617,NA,NA,NA
20150618,NA,NA,NA
20150619,NA,NA,NA
20150620,NA,NA,NA
20150621,NA,NA,NA
20150622,NA,NA,NA
20150623,NA,NA,NA
20150624,NA,NA,NA
20150625,NA,NA,NA
20150626,NA,NA,NA
20150627,NA,NA,NA
20150628,NA,NA,NA
20150629,NA,NA,NA
20150630,NA,NA,NA
20150701,NA,NA,NA
20150702,NA,NA,NA
20150703,NA,NA,NA
20150704,NA,NA,NA
20150705,NA,NA,NA
20150706,NA,NA,NA
20150707,NA,NA,NA
20150708,NA,NA,NA
20150709,NA,NA,NA
20150710,NA,NA,NA
20150711,NA,NA,NA
20150712,NA,NA,NA
20150713,NA,NA,NA
20150714,NA,NA,NA
20150715,NA,NA,NA
20150716,NA,NA,NA
20150717,NA,NA,NA
20150718,NA,NA,NA
20150719,NA,NA,NA
20150720,NA,NA,NA
20150721,NA,NA,NA
20150722,NA,NA,NA
20150723,NA,NA,NA
20150724,NA,NA,NA
20150725,NA,NA,NA
20150726,NA,NA,NA
20150727,NA,NA,NA
20150728,NA,NA,NA
20150729,NA,NA,NA
20150730,NA,NA,NA
20150731,NA,NA,NA
20150801,NA,NA,NA
20150802,NA,NA,NA
20150803,NA,NA,NA
20150804,NA,NA,NA
20150805,NA,NA,NA
20150806,NA,NA,NA
20150807,NA,NA,NA
20150808,NA,NA,NA
20150809,NA,NA,NA
20150810,NA,NA,NA
20150811,NA,NA,NA
20150812,NA,NA,NA
20150813,NA,NA,NA
20150814,NA,NA,NA
20150815,NA,NA,NA
20150816,NA,NA,NA
20150817,NA,NA,NA
20150818,NA,NA,NA
20150819,NA,NA,NA
20150820,NA,NA,NA
20150821,NA,NA,NA
20150822,NA,NA,NA
20150823,NA,NA,NA
20150824,NA,NA,NA
20150825,NA,NA,NA
20150826,NA,NA,NA
20150827,NA,NA,NA
20150828,NA,NA,NA
20150829,NA,NA,NA
20150830,NA,NA,NA
20150831,NA,NA,NA
20150901,NA,NA,NA
20150902,NA,NA,NA
20150903,NA,NA,NA
20150904,NA,NA,NA
20150905,NA,NA,NA
20150906,NA,NA,NA
20150907,NA,NA,NA
20150908,NA,NA,NA
20150909,NA,NA,NA
20150910,NA,NA,NA
20150911,NA,NA,NA
20150912,NA,NA,NA
20150913,NA,NA,NA
20150914,NA,NA,NA
20150915,NA,NA,NA
20150916,NA,NA,NA
20150917,NA,NA,NA
20150918,NA,NA,NA
20150919,NA,NA,NA
20150920,NA,NA,NA
20150921,NA,NA,NA
20150922,NA,NA,NA
20150923,NA,NA,NA
20150924,NA,NA,NA
20150925,NA,NA,NA
20150926,NA,NA,NA
20150927,NA,NA,NA
20150928,NA,NA,NA
20150929,NA,NA,NA
20150930,NA,NA,NA
20151001,NA,NA,NA
20151002,NA,NA,NA
20151003,NA,NA,NA
20151004,NA,NA,NA
20151005,NA,NA,NA
20151006,NA,NA,NA
20151007,NA,NA,NA
20151008,NA,NA,NA
20151009,NA,NA,NA
20151010,NA,NA,NA
20151011,NA,NA,NA
20151012,NA,NA,NA
20151013,NA,NA,NA
20151014,NA,NA,NA
20151015,NA,NA,NA
20151016,NA,NA,NA
20151017,NA,NA,NA
20151018,NA,NA,NA
20151019,NA,NA,NA
20151020,NA,NA,NA
20151021,NA,NA,NA
20151022,NA,NA,NA
20151023,NA,NA,NA
20151024,NA,NA,NA
20151025,NA,NA,NA
20151026,NA,NA,NA
20151027,NA,NA,NA
20151028,NA,NA,NA
20151029,NA,NA,NA
20151030,NA,NA,NA
20151031,NA,NA,NA
20151101,NA,NA,NA
20151102,NA,NA,NA
20151103,NA,NA,NA
20151104,NA,NA,NA
20151105,NA,NA,NA
20151106,NA,NA,NA
20151107,NA,NA,NA
20151108,NA,NA,NA
20151109,NA,NA,NA
20151110,NA,NA,NA
20151111,NA,NA,NA
20151112,NA,NA,NA
20151113,NA,NA,NA
20151114,NA,NA,NA
20151115,NA,NA,NA
20151116,NA,NA,NA
20151117,NA,NA,NA
20151118,NA,NA,NA
20151119,NA,NA,NA
20151120,NA,NA,NA
20151121,NA,NA,NA
20151122,NA,NA,NA
20151123,NA,NA,NA
20151124,NA,NA,NA
20151125,NA,NA,NA
20151126,NA,NA,NA
20151127,NA,NA,NA
20151128,NA,NA,NA
20151129,NA,NA,NA
20151130,NA,NA,NA
20151201,NA,NA,NA
20151202,NA,NA,NA
20151203,NA,NA,NA
20151204,NA,NA,NA
20151205,NA,NA,NA
20151206,NA,NA,NA
20151207,NA,NA,NA
20151208,NA,NA,NA
20151209,NA,NA,NA
20151210,NA,NA,NA
20151211,NA,NA,NA
20151212,NA,NA,NA
20151213,NA,NA,NA
20151214,NA,NA,NA
20151215,NA,NA,NA
20151216,NA,NA,NA
20151217,NA,NA,NA
20151218,NA,NA,NA
20151219,NA,NA,NA
20151220,NA,NA,NA
20151221,NA,NA,NA
20151222,NA,NA,NA
20151223,NA,NA,NA
20151224,NA,NA,NA
20151225,NA,NA,NA
20151226,NA,NA,NA
20151227,NA,NA,NA
20151228,NA,NA,NA
20151229,NA,NA,NA
20151230,NA,NA,NA
20151231,NA,NA,NA
20160101,NA,NA,NA
20160102,NA,NA,NA
20160103,NA,NA,NA
20160104,NA,NA,NA
20160105,NA,NA,NA
20160106,NA,NA,NA
20160107,NA,NA,NA
20160108,NA,NA,NA
20160109,NA,NA,NA
20160110,NA,NA,NA
20160111,NA,NA,NA
20160112,NA,NA,NA
20160113,NA,NA,NA
20160114,NA,NA,NA
20160115,NA,NA,NA
20160116,NA,NA,NA
20160117,NA,NA,NA
20160118,NA,NA,NA
20160119,NA,NA,NA
20160120,NA,NA,NA
20160121,NA,NA,NA
20160122,NA,NA,NA
20160123,NA,NA,NA
20160124,NA,NA,NA
20160125,NA,NA,NA
20160126,NA,NA,NA
20160127,NA,NA,NA
20160128,NA,NA,NA
20160129,NA,NA,NA
20160130,NA,NA,NA
20160131,NA,NA,NA
20160201,NA,NA,NA
20160202,NA,NA,NA
20160203,NA,NA,NA
20160204,NA,NA,NA
20160205,NA,NA,NA
20160206,NA,NA,NA
20160207,NA,NA,NA
20160208,NA,NA,NA
20160209,NA,NA,NA
20160210,NA,NA,NA
20160211,NA,NA,NA
20160212,NA,NA,NA
20160213,NA,NA,NA
20160214,NA,NA,NA
20160215,NA,NA,NA
20160216,NA,NA,NA
20160217,NA,NA,NA
20160218,NA,NA,NA
20160219,NA,NA,NA
20160220,NA,NA,NA
20160221,NA,NA,NA
20160222,NA,NA,NA
20160223,NA,NA,NA
20160224,NA,NA,NA
20160225,NA,NA,NA
20160226,NA,NA,NA
20160227,NA,NA,NA
20160228,NA,NA,NA
20160229,NA,NA,NA
20160301,NA,NA,NA
20160302,NA,NA,NA
20160303,NA,NA,NA
20160304,NA,NA,NA
20160305,NA,NA,NA
20160306,NA,NA,NA
20160307,NA,NA,NA
20160308,NA,NA,NA
20160309,NA,NA,NA
20160310,NA,NA,NA
20160311,NA,NA,NA
20160312,NA,NA,NA
20160313,NA,NA,NA
20160314,NA,NA,NA
20160315,NA,NA,NA
20160316,NA,NA,NA
20160317,NA,NA,NA
20160318,NA,NA,NA
20160319,NA,NA,NA
20160320,NA,NA,NA
20160321,NA,NA,NA
20160322,NA,NA,NA
20160323,NA,NA,NA
20160324,NA,NA,NA
20160325,NA,NA,NA
20160326,NA,NA,NA
20160327,NA,NA,NA
20160328,NA,NA,NA
20160329,NA,NA,NA
20160330,NA,NA,NA
20160331,NA,NA,NA
20160401,NA,NA,NA
20160402,NA,NA,NA
20160403,NA,NA,NA
20160404,NA,NA,NA
20160405,NA,NA,NA
20160406,NA,NA,NA
20160407,NA,NA,NA
20160408,NA,NA,NA
20160409,NA,NA,NA
20160410,NA,NA,NA
20160411,NA,NA,NA
20160412,NA,NA,NA
20160413,NA,NA,NA
20160414,NA,NA,NA
20160415,NA,NA,NA
20160416,NA,NA,NA
20160417,NA,NA,NA
20160418,NA,NA,NA
20160419,NA,NA,NA
20160420,NA,NA,NA
20160421,NA,NA,NA
20160422,NA,NA,NA
20160423,NA,NA,NA
20160424,NA,NA,NA
20160425,NA,NA,NA
20160426,NA,NA,NA
20160427,NA,NA,NA
20160428,NA,NA,NA
20160429,NA,NA,NA
20160430,NA,NA,NA
20160501,NA,NA,NA
20160502,NA,NA,NA
20160503,NA,NA,NA
20160504,NA,NA,NA
20160505,NA,NA,NA
20160506,NA,NA,NA
20160507,NA,NA,NA
20160508,NA,NA,NA
20160509,NA,NA,NA
20160510,NA,NA,NA
20160511,NA,NA,NA
20160512,NA,NA,NA
20160513,NA,NA,NA
20160514,NA,NA,NA
20160515,NA,NA,NA
20160516,NA,NA,NA
20160517,NA,NA,NA
20160518,NA,NA,NA
20160519,NA,NA,NA
20160520,NA,NA,NA
20160521,NA,NA,NA
20160522,NA,NA,NA
20160523,NA,NA,NA
20160524,NA,NA,NA
20160525,NA,NA,NA
20160526,NA,NA,NA
20160527,NA,NA,NA
20160528,NA,NA,NA
20160529,NA,NA,NA
20160530,NA,NA,NA
20160531,NA,NA,NA
20160601,NA,NA,NA
20160602,NA,NA,NA
20160603,NA,NA,NA
20160604,NA,NA,NA
20160605,NA,NA,NA
20160606,NA,NA,NA
20160607,NA,NA,NA
20160608,NA,NA,NA
20160609,NA,NA,NA
20160610,NA,NA,NA
20160611,NA,NA,NA
20160612,NA,NA,NA
20160613,NA,NA,NA
20160614,NA,NA,NA
20160615,NA,NA,NA
20160616,NA,NA,NA
20160617,NA,NA,NA
20160618,NA,NA,NA
20160619,NA,NA,NA
20160620,NA,NA,NA
20160621,NA,NA,NA
20160622,NA,NA,NA
20160623,NA,NA,NA
20160624,NA,NA,NA
20160625,NA,NA,NA
20160626,NA,NA,NA
20160627,NA,NA,NA
20160628,NA,NA,NA
20160629,NA,NA,NA
20160630,NA,NA,NA
20160701,NA,NA,NA
